category_id,category
646,baby products > diapering & potty training > potty training > potty training kits
647,baby products > diapering & potty training > potty training > potty training pants
648,baby products > diapering & potty training > potty training > seat covers
649,baby products > diapering & potty training > potty training > step stools
650,baby products > keepsakes & gift sets
651,baby products > nursery > nursery bedding > bed canopies
652,baby products > nursery > nursery bedding > bed pillows
653,baby products > nursery > nursery bedding > blankets & throws
654,baby products > nursery > nursery bedding > bumpers
655,baby products > nursery > nursery bedding > crib sheets
656,baby products > nursery > nursery bedding > crib skirts
657,baby products > nursery > nursery bedding > duvet covers & inserts
658,baby products > nursery > nursery bedding > mattress pads & covers
659,baby products > nursery > nursery bedding > nursery bedding sets
660,baby products > nursery > nursery bedding > pillowcases
661,baby products > nursery > nursery bedding > quilts & coverlets
662,baby products > nursery > nursery bedding > sleeping bags & sleepsacks
663,baby products > nursery > nursery decor > boxes & storage
664,baby products > nursery > nursery decor > clocks
665,baby products > nursery > nursery decor > curtains & blinds
666,baby products > nursery > nursery decor > lamps & lighting
667,baby products > nursery > nursery decor > mats & rugs
668,baby products > nursery > nursery decor > mobiles
669,baby products > nursery > nursery decor > piggy banks
670,baby products > nursery > nursery decor > snow globes
671,baby products > nursery > nursery decor > wall decor
672,baby products > nursery > nursery furniture > baby dressers
673,baby products > nursery > nursery furniture > bassinets & cradles
674,baby products > nursery > nursery furniture > bedside sleepers
675,baby products > nursery > nursery furniture > chairs
676,baby products > nursery > nursery furniture > changing tables
677,baby products > nursery > nursery furniture > crib mattresses
678,baby products > nursery > nursery furniture > cribs
679,baby products > nursery > nursery furniture > nursery furniture sets
680,baby products > toys > baby toys > alphabet toys
681,baby products > toys > baby toys > baby books
682,baby products > toys > baby toys > baby soothers
683,baby products > toys > baby toys > bath toys
684,"baby products > toys > baby toys > blocks, sorting & stacking toys"
685,baby products > toys > baby toys > plush toys
686,baby products > toys > baby toys > push & pull toys
687,baby products > toys > baby toys > rattles
688,clothing & accessories > clothing accessories > newborn & baby fashion accessories
689,clothing & accessories > clothing accessories > newborn & baby fashion accessories > bags
690,clothing & accessories > clothing accessories > newborn & baby fashion accessories > belts
691,clothing & accessories > clothing accessories > newborn & baby fashion accessories > gloves & mittens
692,clothing & accessories > clothing accessories > newborn & baby fashion accessories > hats
693,clothing & accessories > clothing accessories > newborn & baby fashion accessories > scarves
694,clothing & accessories > clothing accessories > newborn & baby fashion accessories > sunglasses
695,clothing & accessories > clothing accessories > newborn & baby fashion accessories > ties
696,clothing & accessories > costumes
697,clothing & accessories > costumes > boys' costumes
698,clothing & accessories > costumes > costume accessories
699,clothing & accessories > costumes > costume accessories > bags & pouches
700,clothing & accessories > costumes > costume accessories > belts & sashes
701,clothing & accessories > costumes > costume accessories > boas & leis
702,clothing & accessories > costumes > costume accessories > capes & cloaks
703,clothing & accessories > costumes > costume accessories > crowns & tiaras
704,clothing & accessories > costumes > costume accessories > face paint & makeup
705,clothing & accessories > costumes > costume accessories > fans & parasols
706,clothing & accessories > costumes > costume accessories > glasses & eyewear
707,clothing & accessories > costumes > costume accessories > gloves
708,clothing & accessories > costumes > costume accessories > hats & headwear
709,clothing & accessories > costumes > costume accessories > masks
710,clothing & accessories > costumes > costume accessories > props & handheld items
711,clothing & accessories > costumes > costume accessories > prosthetics
712,clothing & accessories > costumes > costume accessories > shoes
713,clothing & accessories > costumes > costume accessories > wigs & facial hair
714,"clothing & accessories > costumes > costume accessories > wings, tails, ears & noses"
715,clothing & accessories > costumes > girls' costumes
716,clothing & accessories > costumes > infant & toddler costumes
717,clothing & accessories > costumes > men's costumes
718,clothing & accessories > costumes > unisex costumes
719,clothing & accessories > costumes > women's costumes
720,clothing & accessories > shoes & footwear > kids' shoes > boys' baby shoes
721,clothing & accessories > shoes & footwear > kids' shoes > girls' baby shoes
722,clothing & accessories > clothing > baby clothing > boys' baby clothing > sweatshirts & hoodies
723,clothing & accessories > clothing > baby clothing > boys' baby clothing > t-shirts
724,clothing & accessories > clothing > baby clothing > boys' baby clothing > underwear
725,clothing & accessories > clothing > baby clothing > girls' baby clothing > skirts
726,clothing & accessories > clothing > baby clothing > girls' baby clothing > sweatshirts & hoodies
727,clothing & accessories > clothing > baby clothing > girls' baby clothing > t-shirts
728,clothing & accessories > clothing > baby clothing > girls' baby clothing > tights
729,clothing & accessories > clothing > baby clothing > girls' baby clothing > underwear
730,clothing & accessories > clothing > baby clothing > newborn & baby fashion accessories
731,clothing & accessories > clothing > baby clothing > newborn & baby fashion accessories > bags
732,clothing & accessories > clothing > baby clothing > newborn & baby fashion accessories > belts
733,clothing & accessories > clothing > baby clothing > newborn & baby fashion accessories > gloves & mittens
734,clothing & accessories > clothing > baby clothing > newborn & baby fashion accessories > hats
735,clothing & accessories > clothing > baby clothing > unisex newborn & baby clothing
736,clothing & accessories > clothing > baby clothing > unisex newborn & baby clothing > bodysuits
737,clothing & accessories > clothing > baby clothing > unisex newborn & baby clothing > bottoms
738,clothing & accessories > clothing > baby clothing > unisex newborn & baby clothing > outerwear
739,clothing & accessories > clothing > baby clothing > unisex newborn & baby clothing > outfits & sets
740,clothing & accessories > clothing > baby clothing > unisex newborn & baby clothing > sleepwear
741,clothing & accessories > clothing > baby clothing > unisex newborn & baby clothing > socks
742,clothing & accessories > clothing > baby clothing > unisex newborn & baby clothing > tops & t-shirts
743,clothing & accessories > clothing > men's clothing > tops > blazers & sports coats
744,health & beauty > beauty > nail care > nail tools > cuticle treatments
745,health & beauty > beauty > nail care > nail tools > nail buffers
